threshold,precision,recall,f1,specificity,false_positive_rate,false_negative_rate,balanced_accuracy
96,1.0,0.0035238674799394293,0.00702298688478353,1.0,0.0,0.9964761325200606,0.5017619337399697
97,1.0,0.0035238674799394293,0.00702298688478353,1.0,0.0,0.9964761325200606,0.5017619337399697
98,1.0,0.0035238674799394293,0.00702298688478353,1.0,0.0,0.9964761325200606,0.5017619337399697
99,1.0,0.0035238674799394293,0.00702298688478353,1.0,0.0,0.9964761325200606,0.5017619337399697
100,1.0,0.0035238674799394293,0.00702298688478353,1.0,0.0,0.9964761325200606,0.5017619337399697
101,1.0,0.0030426968200280213,0.006066933799875839,1.0,0.0,0.996957303179972,0.5015213484100141
102,1.0,0.0030426968200280213,0.006066933799875839,1.0,0.0,0.996957303179972,0.5015213484100141
103,1.0,0.0030426968200280213,0.006066933799875839,1.0,0.0,0.996957303179972,0.5015213484100141
104,1.0,0.0030426968200280213,0.006066933799875839,1.0,0.0,0.996957303179972,0.5015213484100141
105,1.0,0.0030426968200280213,0.006066933799875839,1.0,0.0,0.996957303179972,0.5015213484100141
106,1.0,0.0030426968200280213,0.006066933799875839,1.0,0.0,0.996957303179972,0.5015213484100141
107,1.0,0.0030426968200280213,0.006066933799875839,1.0,0.0,0.996957303179972,0.5015213484100141
108,1.0,0.0030426968200280213,0.006066933799875839,1.0,0.0,0.996957303179972,0.5015213484100141
109,1.0,0.0030426968200280213,0.006066933799875839,1.0,0.0,0.996957303179972,0.5015213484100141
110,1.0,0.0030426968200280213,0.006066933799875839,1.0,0.0,0.996957303179972,0.5015213484100141
111,1.0,0.002009595109041763,0.004011129471915032,1.0,0.0,0.9979904048909582,0.5010047975545209
112,1.0,0.002009595109041763,0.004011129471915032,1.0,0.0,0.9979904048909582,0.5010047975545209
113,1.0,0.002009595109041763,0.004011129471915032,1.0,0.0,0.9979904048909582,0.5010047975545209
114,1.0,0.002009595109041763,0.004011129471915032,1.0,0.0,0.9979904048909582,0.5010047975545209
115,1.0,0.002009595109041763,0.004011129471915032,1.0,0.0,0.9979904048909582,0.5010047975545209
116,1.0,0.0017265535443879935,0.0034471553904186036,1.0,0.0,0.998273446455612,0.500863276772194
117,1.0,0.0017265535443879935,0.0034471553904186036,1.0,0.0,0.998273446455612,0.500863276772194
118,1.0,0.0017265535443879935,0.0034471553904186036,1.0,0.0,0.998273446455612,0.500863276772194
119,1.0,0.0017265535443879935,0.0034471553904186036,1.0,0.0,0.998273446455612,0.500863276772194
120,1.0,0.0017265535443879935,0.0034471553904186036,1.0,0.0,0.998273446455612,0.500863276772194
121,1.0,0.0017265535443879935,0.0034471553904186036,1.0,0.0,0.998273446455612,0.500863276772194
122,1.0,0.0017265535443879935,0.0034471553904186036,1.0,0.0,0.998273446455612,0.500863276772194
123,1.0,0.0017265535443879935,0.0034471553904186036,1.0,0.0,0.998273446455612,0.500863276772194
124,1.0,0.0017265535443879935,0.0034471553904186036,1.0,0.0,0.998273446455612,0.500863276772194
125,1.0,0.0017265535443879935,0.0034471553904186036,1.0,0.0,0.998273446455612,0.500863276772194
126,1.0,0.00018397701702495012,0.0003678863514163625,1.0,0.0,0.999816022982975,0.5000919885085124
127,1.0,0.00018397701702495012,0.0003678863514163625,1.0,0.0,0.999816022982975,0.5000919885085124
128,1.0,0.00018397701702495012,0.0003678863514163625,1.0,0.0,0.999816022982975,0.5000919885085124
129,1.0,0.00018397701702495012,0.0003678863514163625,1.0,0.0,0.999816022982975,0.5000919885085124
130,1.0,0.00018397701702495012,0.0003678863514163625,1.0,0.0,0.999816022982975,0.5000919885085124
